episode,step,obstacle_id,center_x,center_y,length_x,length_y,theta,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y,type
1,28,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,28,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,28,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,28,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,29,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,29,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,29,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,29,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,30,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,30,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,30,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,30,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,31,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,31,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,31,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,31,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,32,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,32,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,32,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,32,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,33,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,33,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,33,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,33,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,34,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,34,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,34,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,34,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,35,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,35,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,35,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,35,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,36,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,36,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,36,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,36,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,37,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,37,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,37,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,37,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,38,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,38,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,38,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,38,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,39,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,39,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,39,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,39,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,40,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,40,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,40,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,40,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,41,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,41,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,41,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,41,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,42,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,42,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,42,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,42,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
